"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,4.7,,
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,5,,
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,5,,
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,5.1,,
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,5.1,,
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,5.1,,
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,4.8,,
"POL","Poland","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,3.8,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,30.3,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,30.4,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,30.5,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,30.6,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2016","2016","YR","Years","0","Units",,,30.7,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2017","2017","YR","Years","0","Units",,,30.9,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2018","2018","YR","Years","0","Units",,,31,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2019","2019","YR","Years","0","Units",,,31.2,,
"CAN","Canada","TOTAL","Total","FAM2","Mean age of women at childbirth","2020","2020","YR","Years","0","Units",,,31.3,,
"TUR","Türkiye","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,36.7,,
"TUR","Türkiye","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,38.1,,
"TUR","Türkiye","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,35.4,,
"TUR","Türkiye","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,34.4,,
"TUR","Türkiye","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,34.1,,
"TUR","Türkiye","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,33.3,,
"TUR","Türkiye","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,36,,
"DNK","Denmark","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.4,,
"DNK","Denmark","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.5,,
"DNK","Denmark","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4,,
"DNK","Denmark","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.7,,
"DNK","Denmark","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.1,,
"DNK","Denmark","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.8,,
"DNK","Denmark","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.7,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5.8,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5.5,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5.8,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5.1,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5.4,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.5,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5,,
"SVK","Slovak Republic","TOTAL","Total","FAM16A","Infant mortality rate","2019","2019","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,5.1,,
"NZL","New Zealand","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.6,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,16.3,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,15.6,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,14.4,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,13.7,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,13.2,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,12.2,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,12.6,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,12.3,,
"GBR","United Kingdom","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,12.4,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,7.2,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,3.2,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,3.8,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,3.1,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,3.5,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,2.3,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,2.9,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,2.7,,
"LVA","Latvia","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,2.6,,
"USA","United States","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.9,,
"USA","United States","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2,,
"EST","Estonia","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.6,,
"EST","Estonia","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.1,,
"EST","Estonia","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.7,,
"EST","Estonia","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.5,,
"EST","Estonia","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"EST","Estonia","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.3,,
"EST","Estonia","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.6,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2012","2012","PC","Percentage","0","Units",,,16.8,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2013","2013","PC","Percentage","0","Units",,,17.1,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2014","2014","PC","Percentage","0","Units",,,15,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2015","2015","PC","Percentage","0","Units",,,17.1,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2016","2016","PC","Percentage","0","Units",,,14.2,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2017","2017","PC","Percentage","0","Units",,,11.4,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2018","2018","PC","Percentage","0","Units",,,11.8,,
"CAN","Canada","TOTAL","Total","FAM17","Child poverty rate","2019","2019","PC","Percentage","0","Units",,,11.4,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,2.8,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,3.4,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,3.4,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,2.9,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,3,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,2.6,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,2.6,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,1.8,,
"DNK","Denmark","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,2.7,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,10.7,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,9.3,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,10.5,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,8.4,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,8.1,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,8.5,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,8.1,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,6.7,,
"GRC","Greece","TOTAL","Total","FAM19B","Proportion (%) of the population aged 15-19 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,7.7,,
"EST","Estonia","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,2.4,,
